raceId,driverId,pos,laps,time
2018-17,marcus-ericsson,16,10,92442
2018-17,fernando-alonso,17,14,92608
2018-17,sergey-sirotkin,18,14,92631
2018-17,stoffel-vandoorne,19,13,93034
2018-17,pierre-gasly,20,10,93105
2018-18,seb-vettel,1,20,93797
2018-18,kimi-raikkonen,2,21,93843
2018-18,lewis-hamilton,3,23,93870
2018-18,valtteri-bottas,4,21,94556
2018-18,max-verstappen,5,21,94703
2018-18,daniel-ricciardo,6,20,94910
2018-18,charles-leclerc,7,21,95365
2018-18,sergio-perez,8,21,95411
2018-18,carlos-sainz-jr,9,21,95450
2018-18,romain-grosjean,10,19,95468
2018-18,esteban-ocon,11,22,95562
2018-18,pierre-gasly,12,27,95713
2018-18,kevin-magnussen,13,19,95770
2018-18,nico-hulkenberg,14,19,95882
2018-18,marcus-ericsson,15,21,96000
2018-18,lance-stroll,16,21,96188
2018-18,sergey-sirotkin,17,20,96193
2018-18,stoffel-vandoorne,18,23,96302
2018-18,brendon-hartley,19,26,96330
2018-18,fernando-alonso,20,20,96332
2018-19,max-verstappen,1,9,76284
2018-19,lewis-hamilton,2,9,76538
2018-19,seb-vettel,3,11,76566
2018-19,daniel-ricciardo,4,7,77028
2018-19,kimi-raikkonen,5,16,77045
2018-19,charles-leclerc,6,13,77059
2018-19,carlos-sainz-jr,7,11,77336
2018-19,pierre-gasly,8,16,77525
2018-19,marcus-ericsson,9,14,77565
2018-19,nico-hulkenberg,10,10,77623
2018-19,esteban-ocon,11,10,77731
2018-19,sergio-perez,12,10,77819
2018-19,romain-grosjean,13,10,78145
2018-19,stoffel-vandoorne,14,15,78445
2018-19,fernando-alonso,15,11,78548
2018-19,brendon-hartley,16,10,78637
2018-19,sergey-sirotkin,17,9,78669
2018-19,lance-stroll,18,8,78698
2018-19,valtteri-bottas,19,5,78839
2018-19,kevin-magnussen,20,1,
2018-20,seb-vettel,1,17,67948
2018-20,lewis-hamilton,2,15,68165
2018-20,valtteri-bottas,3,23,68465
2018-20,kimi-raikkonen,4,17,68490
2018-20,max-verstappen,5,12,68733
2018-20,daniel-ricciardo,6,12,68788
2018-20,kevin-magnussen,7,14,69146
2018-20,romain-grosjean,8,16,69257
2018-20,pierre-gasly,9,22,69402
2018-20,charles-leclerc,10,21,69448
2018-20,nico-hulkenberg,11,19,69461
2018-20,esteban-ocon,12,18,69588
2018-20,marcus-ericsson,13,23,69808
2018-20,carlos-sainz-jr,14,17,69864
2018-20,sergey-sirotkin,15,14,69885
2018-20,brendon-hartley,16,18,69985
2018-20,lance-stroll,17,17,70001
2018-20,fernando-alonso,18,15,70020
2018-20,sergio-perez,19,18,70116
2018-20,stoffel-vandoorne,20,16,70289
2018-21,lewis-hamilton,1,16,97176
2018-21,kimi-raikkonen,2,18,97464
2018-21,seb-vettel,3,14,97587
2018-21,max-verstappen,4,14,97747
2018-21,valtteri-bottas,5,15,97933
2018-21,daniel-ricciardo,6,11,98090
2018-21,romain-grosjean,7,13,98304
2018-21,nico-hulkenberg,8,15,98850
2018-21,carlos-sainz-jr,9,15,98970
2018-21,esteban-ocon,10,7,99011
2018-21,sergio-perez,11,14,99053
2018-21,brendon-hartley,12,17,99074
2018-21,charles-leclerc,13,9,99282
2018-21,kevin-magnussen,14,12,99612
2018-21,pierre-gasly,15,12,99740
2018-21,fernando-alonso,16,12,99974
2018-21,marcus-ericsson,17,19,99997
2018-21,lance-stroll,18,18,100117
2018-21,stoffel-vandoorne,19,13,100233
2018-21,sergey-sirotkin,20,21,101182
2019-1,lewis-hamilton,1,12,82292
2019-1,seb-vettel,2,12,82556
2019-1,charles-leclerc,3,12,82749
2019-1,romain-grosjean,4,17,83112
2019-1,kevin-magnussen,5,15,83334
2019-1,pierre-gasly,6,17,83367
2019-1,valtteri-bottas,7,17,83422
2019-1,daniil-kvyat,8,16,83442
2019-1,max-verstappen,9,19,83481
2019-1,daniel-ricciardo,10,14,83695
2019-1,nico-hulkenberg,11,15,83737
2019-1,antonio-giovinazzi,12,16,83831
2019-1,carlos-sainz-jr,13,21,84049
2019-1,sergio-perez,14,18,84082
2019-1,alexander-albon,15,15,84328
2019-1,lance-stroll,16,16,84345
2019-1,kimi-raikkonen,17,18,84402
2019-1,lando-norris,18,16,84568
2019-1,george-russell,19,14,85944
2019-1,robert-kubica,20,16,86589
2019-2,charles-leclerc,1,15,89569
2019-2,seb-vettel,2,16,89738
2019-2,lewis-hamilton,3,10,90334
2019-2,valtteri-bottas,4,12,90389
2019-2,romain-grosjean,5,14,90818
2019-2,nico-hulkenberg,6,12,90910
2019-2,lando-norris,7,15,90955
2019-2,max-verstappen,8,10,90959
2019-2,carlos-sainz-jr,9,14,90965
2019-2,daniil-kvyat,10,17,91173
2019-2,kimi-raikkonen,11,21,91333
2019-2,pierre-gasly,12,13,91392
2019-2,kevin-magnussen,13,13,91540
2019-2,lance-stroll,14,16,91618
2019-2,sergio-perez,15,9,91638
2019-2,daniel-ricciardo,16,11,91643
2019-2,alexander-albon,17,17,91679
2019-2,antonio-giovinazzi,18,21,92132
2019-2,george-russell,19,14,93387
2019-2,robert-kubica,20,13,93525
2019-3,valtteri-bottas,1,11,92830
2019-3,seb-vettel,2,12,93222
2019-3,charles-leclerc,3,10,93248
2019-3,lewis-hamilton,4,10,93689
2019-3,nico-hulkenberg,5,11,93974
2019-3,kimi-raikkonen,6,14,94246
2019-3,max-verstappen,7,5,94447
2019-3,carlos-sainz-jr,8,9,94510
2019-3,alexander-albon,9,11,94600
2019-3,daniil-kvyat,10,10,94783
2019-3,lando-norris,11,11,94938
2019-3,sergio-perez,12,9,95078
2019-3,daniel-ricciardo,13,11,95142
2019-3,lance-stroll,14,10,95223
2019-3,pierre-gasly,15,8,95326
2019-3,antonio-giovinazzi,16,12,95726
2019-3,romain-grosjean,17,14,95771
2019-3,kevin-magnussen,18,15,95998
2019-3,george-russell,19,10,96124
2019-3,robert-kubica,20,11,96176
2019-4,charles-leclerc,1,14,101604
2019-4,seb-vettel,2,14,101802
2019-4,max-verstappen,3,16,102852
2019-4,valtteri-bottas,4,19,103064
2019-4,lewis-hamilton,5,17,103176
2019-4,daniil-kvyat,6,18,103223
2019-4,kevin-magnussen,7,19,103294
2019-4,alexander-albon,8,19,103300
2019-4,sergio-perez,9,15,103430
2019-4,kimi-raikkonen,10,19,103537
2019-4,daniel-ricciardo,11,20,103561
2019-4,antonio-giovinazzi,12,20,103637
2019-4,lando-norris,13,20,103924
2019-4,carlos-sainz-jr,14,19,103978
2019-4,lance-stroll,15,16,104039
2019-4,nico-hulkenberg,16,19,104043
2019-4,romain-grosjean,17,16,104374
2019-4,robert-kubica,18,19,106000
2019-4,george-russell,19,20,106290
2019-4,pierre-gasly,20,22,107836
2019-5,lewis-hamilton,1,14,76568
2019-5,charles-leclerc,2,16,77099
2019-5,valtteri-bottas,3,9,77123
2019-5,seb-vettel,4,15,77172
2019-5,romain-grosjean,5,15,77192
2019-5,kevin-magnussen,6,15,77530
2019-5,max-verstappen,7,12,77558
2019-5,alexander-albon,8,16,77864
2019-5,kimi-raikkonen,9,17,77969
2019-5,carlos-sainz-jr,10,17,78003
2019-5,daniil-kvyat,11,17,78105
2019-5,nico-hulkenberg,12,17,78350
2019-5,sergio-perez,13,12,78656
2019-5,pierre-gasly,14,12,78693
2019-5,lance-stroll,15,16,78734
2019-5,antonio-giovinazzi,16,14,78740
2019-5,daniel-ricciardo,17,14,78974
2019-5,lando-norris,18,14,79007
2019-5,george-russell,19,16,79421
2019-5,robert-kubica,20,18,80570
2019-6,charles-leclerc,1,26,71265
2019-6,valtteri-bottas,2,27,71318
2019-6,lewis-hamilton,3,27,71478
2019-6,max-verstappen,4,24,71539
2019-6,pierre-gasly,5,27,71738
2019-6,antonio-giovinazzi,6,23,72170
2019-6,daniil-kvyat,7,27,72194
2019-6,kevin-magnussen,8,25,72270
2019-6,kimi-raikkonen,9,27,72308
2019-6,alexander-albon,10,32,72338
2019-6,nico-hulkenberg,11,26,72489
2019-6,daniel-ricciardo,12,26,72519
2019-6,romain-grosjean,13,27,72566
2019-6,seb-vettel,14,7,72583
2019-6,carlos-sainz-jr,15,29,72862
2019-6,lando-norris,16,26,72914
2019-6,sergio-perez,17,23,73232
2019-6,lance-stroll,18,21,73622
2019-6,robert-kubica,19,27,74086
2019-6,george-russell,20,27,74305
2019-7,seb-vettel,1,19,70843
2019-7,charles-leclerc,2,17,70982
2019-7,lewis-hamilton,3,20,71236
2019-7,valtteri-bottas,4,19,71531
2019-7,max-verstappen,5,15,71842
2019-7,pierre-gasly,6,19,71914
2019-7,daniel-ricciardo,7,16,72045
2019-7,lando-norris,8,17,72154
2019-7,sergio-perez,9,17,72175
2019-7,daniil-kvyat,10,23,72298
2019-7,nico-hulkenberg,11,17,72305
2019-7,kevin-magnussen,12,17,72337
2019-7,carlos-sainz-jr,13,21,72399
2019-7,alexander-albon,14,20,72423
2019-7,antonio-giovinazzi,15,24,72627
2019-7,kimi-raikkonen,16,19,72708
2019-7,romain-grosjean,17,11,73197
2019-7,george-russell,18,17,73966
2019-7,robert-kubica,19,24,74426
2019-7,lance-stroll,20,1,
2019-8,valtteri-bottas,1,18,90159
2019-8,lewis-hamilton,2,15,90200
2019-8,charles-leclerc,3,15,90605
2019-8,seb-vettel,4,13,90633
2019-8,max-verstappen,5,11,91538
2019-8,pierre-gasly,6,14,91599
2019-8,lando-norris,7,14,91654
2019-8,daniel-ricciardo,8,12,91802
2019-8,carlos-sainz-jr,9,14,91887
2019-8,kimi-raikkonen,10,16,91943
2019-8,nico-hulkenberg,11,15,92023
2019-8,antonio-giovinazzi,12,15,92171
2019-8,alexander-albon,13,16,92178
2019-8,romain-grosjean,14,15,92385
2019-8,kevin-magnussen,15,13,92400
2019-8,sergio-perez,16,15,92491
2019-8,daniil-kvyat,17,22,92540
2019-8,lance-stroll,18,14,92678
2019-8,robert-kubica,19,21,93902
2019-8,george-russell,20,4,99987
2019-9,charles-leclerc,1,18,63987
2019-9,lewis-hamilton,2,21,64130
2019-9,valtteri-bottas,3,23,64221
2019-9,seb-vettel,4,20,64250
2019-9,max-verstappen,5,18,64446
2019-9,lando-norris,6,19,64986
2019-9,pierre-gasly,7,15,65152
2019-9,carlos-sainz-jr,8,22,65219
2019-9,antonio-giovinazzi,9,17,65336
2019-9,daniil-kvyat,10,25,65391
2019-9,alexander-albon,11,29,65481
2019-9,nico-hulkenberg,12,21,65514
2019-9,kimi-raikkonen,13,21,65514
2019-9,sergio-perez,14,18,65523
2019-9,romain-grosjean,15,20,65620
2019-9,lance-stroll,16,17,65650
2019-9,daniel-ricciardo,17,19,65878
2019-9,kevin-magnussen,18,11,66017
2019-9,george-russell,19,23,66676
2019-9,robert-kubica,20,23,67484
2019-10,charles-leclerc,1,17,85905
2019-10,seb-vettel,2,16,85931
2019-10,lewis-hamilton,3,21,85954
2019-10,pierre-gasly,4,15,86118
2019-10,max-verstappen,5,14,86440
2019-10,valtteri-bottas,6,20,86456
2019-10,lando-norris,7,15,86689
2019-10,nico-hulkenberg,8,16,86945
2019-10,daniel-ricciardo,9,15,86965
2019-10,alexander-albon,10,17,86976
2019-10,antonio-giovinazzi,11,16,87036
2019-10,carlos-sainz-jr,12,15,87106
2019-10,daniil-kvyat,13,18,87108
2019-10,romain-grosjean,14,16,87110
2019-10,kevin-magnussen,15,16,87275
2019-10,kimi-raikkonen,16,15,87424
2019-10,lance-stroll,17,14,87544
2019-10,sergio-perez,18,12,87598
2019-10,george-russell,19,22,89065
2019-10,robert-kubica,20,19,89450
2019-11,charles-leclerc,1,18,72380
2019-11,max-verstappen,2,12,72548
2019-11,seb-vettel,3,18,72644
2019-11,valtteri-bottas,4,24,72890
2019-11,kevin-magnussen,5,13,72893
2019-11,lewis-hamilton,6,22,72965
2019-11,carlos-sainz-jr,7,18,73300
2019-11,pierre-gasly,8,17,73324
2019-11,kimi-raikkonen,9,18,73351
2019-11,romain-grosjean,10,15,73378
2019-11,sergio-perez,11,15,73476
2019-11,nico-hulkenberg,12,19,73496
2019-11,alexander-albon,13,24,73554
2019-11,lando-norris,14,15,73556
2019-11,antonio-giovinazzi,15,16,73671
2019-11,lance-stroll,16,15,73672
2019-11,daniil-kvyat,17,21,73767
2019-11,daniel-ricciardo,18,20,73816
2019-11,robert-kubica,19,20,75540
2019-11,george-russell,20,11,75824
2019-12,lewis-hamilton,1,21,76084
2019-12,max-verstappen,2,16,76097
2019-12,seb-vettel,3,18,76166
2019-12,valtteri-bottas,4,19,76355
2019-12,charles-leclerc,5,18,76392
2019-12,pierre-gasly,6,19,76684
2019-12,lando-norris,7,20,76774
2019-12,kimi-raikkonen,8,22,77216
2019-12,carlos-sainz-jr,9,23,77217
2019-12,kevin-magnussen,10,17,77230
2019-12,romain-grosjean,11,21,77293
2019-12,daniil-kvyat,12,21,77432
2019-12,nico-hulkenberg,13,19,77667
2019-12,sergio-perez,14,17,77670
2019-12,antonio-giovinazzi,15,22,77929
2019-12,daniel-ricciardo,16,19,77962
2019-12,alexander-albon,17,19,78024
2019-12,george-russell,18,23,78072
2019-12,lance-stroll,19,20,78534
2019-12,robert-kubica,20,26,78709
2019-13,charles-leclerc,1,9,104206
2019-13,seb-vettel,2,12,104657
2019-13,valtteri-bottas,3,11,104703
2019-13,daniel-ricciardo,4,10,104974
2019-13,max-verstappen,5,11,105312
2019-13,sergio-perez,6,12,105521
2019-13,lewis-hamilton,7,4,105566
2019-13,kimi-raikkonen,8,13,105659
2019-13,antonio-giovinazzi,9,13,105688
2019-13,pierre-gasly,10,15,105752
2019-13,romain-grosjean,11,15,105806
2019-13,nico-hulkenberg,12,11,105855
2019-13,kevin-magnussen,13,15,106004
2019-13,carlos-sainz-jr,14,14,106017
2019-13,lando-norris,15,13,106270
2019-13,lance-stroll,16,11,106379
2019-13,daniil-kvyat,17,13,106642
2019-13,george-russell,18,14,107858
2019-13,robert-kubica,19,14,108350
2019-13,alexander-albon,20,14,110681
2019-14,seb-vettel,1,14,80294
2019-14,max-verstappen,2,11,80326
2019-14,valtteri-bottas,3,23,80403
2019-14,charles-leclerc,4,14,80403
2019-14,daniel-ricciardo,5,11,80564
2019-14,lewis-hamilton,6,21,80595
2019-14,nico-hulkenberg,7,13,80752
2019-14,alexander-albon,8,17,80827
2019-14,antonio-giovinazzi,9,15,80881
2019-14,daniil-kvyat,10,20,80945
2019-14,carlos-sainz-jr,11,21,80949
2019-14,sergio-perez,12,15,81003
2019-14,pierre-gasly,13,22,81073
2019-14,lando-norris,14,21,81292
2019-14,kimi-raikkonen,15,19,81325
2019-14,kevin-magnussen,16,16,81336
2019-14,romain-grosjean,17,16,81621
2019-14,lance-stroll,18,17,81639
2019-14,george-russell,19,22,82374
2019-14,robert-kubica,20,21,82758
2019-15,charles-leclerc,1,15,98192
2019-15,lewis-hamilton,2,15,98399
2019-15,seb-vettel,3,13,98811
2019-15,valtteri-bottas,4,16,98885
2019-15,alexander-albon,5,14,99258
2019-15,max-verstappen,6,9,99366
2019-15,carlos-sainz-jr,7,14,99507
2019-15,lando-norris,8,13,99709
2019-15,nico-hulkenberg,9,15,100118
2019-15,daniel-ricciardo,10,12,100153
2019-15,lance-stroll,11,11,100209
2019-15,pierre-gasly,12,15,100339
2019-15,kimi-raikkonen,13,16,100953
2019-15,sergio-perez,14,4,100985
2019-15,george-russell,15,13,101156
2019-15,antonio-giovinazzi,16,14,101169
2019-15,kevin-magnussen,17,12,101494
2019-15,romain-grosjean,18,12,101542
2019-15,robert-kubica,19,13,101954
2019-15,daniil-kvyat,20,3,
2019-16,charles-leclerc,1,14,92733
2019-16,seb-vettel,2,15,93049
2019-16,lewis-hamilton,3,19,93129
2019-16,valtteri-bottas,4,18,93354
2019-16,max-verstappen,5,12,94227
2019-16,romain-grosjean,6,17,94308
2019-16,alexander-albon,7,21,94371
2019-16,nico-hulkenberg,8,13,94421
2019-16,lando-norris,9,15,94527
2019-16,kevin-magnussen,10,15,94546
2019-16,pierre-gasly,11,16,94564
2019-16,daniel-ricciardo,12,14,94586
2019-16,carlos-sainz-jr,13,18,94607
2019-16,antonio-giovinazzi,14,15,94766
2019-16,sergio-perez,15,7,94860
2019-16,lance-stroll,16,16,94898
2019-16,kimi-raikkonen,17,19,95714
2019-16,george-russell,18,18,96011
2019-16,daniil-kvyat,19,4,96081
2019-16,robert-kubica,20,19,96942
2019-18,charles-leclerc,1,14,76145
2019-18,seb-vettel,2,11,76172
2019-18,valtteri-bottas,3,18,76259
2019-18,lewis-hamilton,4,16,76381
2019-18,carlos-sainz-jr,5,14,76638
2019-18,max-verstappen,6,12,76903
2019-18,pierre-gasly,7,10,77090
2019-18,alexander-albon,8,19,77094
2019-18,lando-norris,9,11,77146
2019-18,sergio-perez,10,10,77207
2019-18,daniil-kvyat,11,14,77529
2019-18,kimi-raikkonen,12,19,77740
2019-18,lance-stroll,13,8,77866
2019-18,antonio-giovinazzi,14,8,77881
2019-18,kevin-magnussen,15,12,78132
2019-18,romain-grosjean,16,14,78527
2019-18,george-russell,17,13,80965
2019-18,robert-kubica,18,13,82002
2019-18,nico-hulkenberg,19,1,
2019-19,max-verstappen,1,13,93305
2019-19,seb-vettel,2,17,93523
2019-19,lando-norris,3,14,93818
2019-19,valtteri-bottas,4,17,93904
2019-19,lewis-hamilton,5,16,93923
2019-19,alexander-albon,6,14,93983
2019-19,carlos-sainz-jr,7,15,94408
2019-19,kimi-raikkonen,8,18,94513
2019-19,pierre-gasly,9,14,94517
2019-19,daniel-ricciardo,10,11,94774
2019-19,nico-hulkenberg,11,11,94784
2019-19,lance-stroll,12,14,94792
2019-19,romain-grosjean,13,17,94849
2019-19,daniil-kvyat,14,16,95129
2019-19,kevin-magnussen,15,14,95305
2019-19,antonio-giovinazzi,16,15,95956
2019-19,george-russell,17,15,96256
2019-19,robert-kubica,18,17,96628
2019-19,sergio-perez,19,22,98426
2019-19,charles-leclerc,20,1,
2019-20,lewis-hamilton,1,17,68320
2019-20,max-verstappen,2,18,68346
2019-20,charles-leclerc,3,20,68611
2019-20,seb-vettel,4,22,68664
2019-20,alexander-albon,5,17,69136
2019-20,valtteri-bottas,6,20,69201
2019-20,daniil-kvyat,7,22,69415
2019-20,antonio-giovinazzi,8,20,69462
2019-20,lando-norris,9,18,69585
2019-20,carlos-sainz-jr,10,21,69588
2019-20,kimi-raikkonen,11,21,69619
2019-20,pierre-gasly,12,19,69625
2019-20,nico-hulkenberg,13,17,69650
2019-20,kevin-magnussen,14,18,69713
2019-20,daniel-ricciardo,15,17,69761
2019-20,romain-grosjean,16,20,69798
2019-20,sergio-perez,17,19,69995
2019-20,lance-stroll,18,16,70312
2019-20,george-russell,19,19,70843
2019-20,robert-kubica,20,23,71205
2019-21,max-verstappen,1,15,96566
2019-21,lewis-hamilton,2,18,96640
2019-21,valtteri-bottas,3,17,96655
2019-21,alexander-albon,4,18,96927
2019-21,seb-vettel,5,15,96975
2019-21,charles-leclerc,6,16,97010
2019-21,sergio-perez,7,16,97516
2019-21,daniel-ricciardo,8,14,97615
2019-21,carlos-sainz-jr,9,22,97691
2019-21,pierre-gasly,10,17,97736
2019-21,romain-grosjean,11,12,97768
2019-21,daniil-kvyat,12,18,97963
2019-21,lando-norris,13,18,98100
2019-21,kevin-magnussen,14,12,98198
2019-21,lance-stroll,15,16,98462
2019-21,kimi-raikkonen,16,21,98514
2019-21,nico-hulkenberg,17,14,98580
2019-21,antonio-giovinazzi,18,18,98782
2019-21,george-russell,19,16,99206
2019-21,robert-kubica,20,17,99859
2020-1,lewis-hamilton,1,21,64130
2020-1,valtteri-bottas,2,22,64277
2020-1,max-verstappen,3,20,64413
2020-1,sergio-perez,4,19,64605
2020-1,charles-leclerc,5,19,64703
2020-1,alexander-albon,6,22,64725
2020-1,seb-vettel,7,20,64851
2020-1,lance-stroll,8,18,64918
2020-1,pierre-gasly,9,19,64949
2020-1,lando-norris,10,22,64950
2020-1,esteban-ocon,11,11,65037
2020-1,daniel-ricciardo,12,13,65088
2020-1,carlos-sainz-jr,13,24,65177
2020-1,daniil-kvyat,14,24,65290
2020-1,romain-grosjean,15,18,65363
2020-1,george-russell,16,21,65565
2020-1,kevin-magnussen,17,18,65648
2020-1,antonio-giovinazzi,18,16,65654
2020-1,kimi-raikkonen,19,19,65773
2020-1,nicholas-latifi,20,6,67049
2020-3,valtteri-bottas,1,18,75437
2020-3,lewis-hamilton,2,20,75479
2020-3,sergio-perez,3,16,75598
2020-3,charles-leclerc,4,19,75781
2020-3,lance-stroll,5,15,76033
2020-3,max-verstappen,6,18,76084
2020-3,lando-norris,7,18,76193
2020-3,seb-vettel,8,18,76351
2020-3,pierre-gasly,9,20,76453
2020-3,daniel-ricciardo,10,14,76508
2020-3,carlos-sainz-jr,11,21,76545
2020-3,alexander-albon,12,19,76582
2020-3,esteban-ocon,13,20,76706
2020-3,george-russell,14,23,76847
2020-3,romain-grosjean,15,15,76866
2020-3,kevin-magnussen,16,14,77086
2020-3,daniil-kvyat,17,15,77292
2020-3,antonio-giovinazzi,18,20,77496
2020-3,kimi-raikkonen,19,25,77527
2020-3,nicholas-latifi,20,17,77650
2020-4,valtteri-bottas,1,19,85873
2020-4,lewis-hamilton,2,22,86011
2020-4,max-verstappen,3,15,86173
2020-4,lance-stroll,4,14,86576
2020-4,carlos-sainz-jr,5,22,86664
2020-4,charles-leclerc,6,19,86771
2020-4,lando-norris,7,23,86798
2020-4,daniel-ricciardo,8,15,86841
2020-4,nico-hulkenberg,9,15,86872
2020-4,pierre-gasly,10,20,87046
2020-4,daniil-kvyat,11,18,87076
2020-4,esteban-ocon,12,16,87158
2020-4,alexander-albon,13,10,87178
2020-4,seb-vettel,14,21,87251
2020-4,romain-grosjean,15,18,87537
2020-4,george-russell,16,17,87738
2020-4,antonio-giovinazzi,17,16,87825
2020-4,kevin-magnussen,18,15,87860
2020-4,kimi-raikkonen,19,20,87976
2020-4,nicholas-latifi,20,16,88112
2020-5,lewis-hamilton,1,15,86621
2020-5,valtteri-bottas,2,16,86784
2020-5,lando-norris,3,20,87202
2020-5,nico-hulkenberg,4,16,87256
2020-5,lance-stroll,5,15,87263
2020-5,charles-leclerc,6,18,87328
2020-5,max-verstappen,7,12,87455
2020-5,alexander-albon,8,15,87474
2020-5,esteban-ocon,9,15,87496
2020-5,carlos-sainz-jr,10,22,87627
2020-5,pierre-gasly,11,15,87659
2020-5,daniil-kvyat,12,18,87754
2020-5,seb-vettel,13,20,87811
2020-5,daniel-ricciardo,14,12,87815
2020-5,romain-grosjean,15,15,88076
2020-5,nicholas-latifi,16,14,88125
2020-5,george-russell,17,17,88349
2020-5,antonio-giovinazzi,18,13,88468
2020-5,kimi-raikkonen,19,12,88538
2020-5,kevin-magnussen,20,16,88763
2020-6,lewis-hamilton,1,12,77222
2020-6,valtteri-bottas,2,13,77373
2020-6,max-verstappen,3,10,77737
2020-6,carlos-sainz-jr,4,18,78046
2020-6,sergio-perez,5,16,78096
2020-6,charles-leclerc,6,15,78193
2020-6,pierre-gasly,7,13,78211
2020-6,lance-stroll,8,16,78309
2020-6,alexander-albon,9,13,78371
2020-6,daniel-ricciardo,10,12,78384
2020-6,esteban-ocon,11,18,78602
2020-6,seb-vettel,12,15,78707
2020-6,romain-grosjean,13,14,78710
2020-6,kimi-raikkonen,14,11,78721
2020-6,lando-norris,15,23,78803
2020-6,daniil-kvyat,16,15,78852
2020-6,kevin-magnussen,17,15,78940
2020-6,antonio-giovinazzi,18,13,79175
2020-6,george-russell,19,16,79297
2020-6,nicholas-latifi,20,16,79764
2020-7,lewis-hamilton,1,9,103255
2020-7,esteban-ocon,2,9,103485
2020-7,lando-norris,3,12,103641
2020-7,alexander-albon,4,13,103731
2020-7,valtteri-bottas,5,9,103813
2020-7,max-verstappen,6,10,103896
2020-7,daniel-ricciardo,7,8,103973
2020-7,lance-stroll,8,12,103988
2020-7,carlos-sainz-jr,9,13,104006
2020-7,sergio-perez,10,12,104180
2020-7,pierre-gasly,11,14,104508
2020-7,daniil-kvyat,12,14,104543
2020-7,nicholas-latifi,13,11,104771
2020-7,kevin-magnussen,14,10,104841
2020-7,romain-grosjean,15,16,104844
2020-7,kimi-raikkonen,16,11,104932
2020-7,charles-leclerc,17,12,105147
2020-7,george-russell,18,11,105157
2020-7,antonio-giovinazzi,19,13,105190
2020-7,seb-vettel,20,12,105420
2020-8,valtteri-bottas,1,14,80089
2020-8,carlos-sainz-jr,2,14,80318
2020-8,lando-norris,3,15,80412
2020-8,daniel-ricciardo,4,9,80419
2020-8,lewis-hamilton,5,11,80439
2020-8,max-verstappen,6,15,80456
2020-8,alexander-albon,7,15,80563
2020-8,esteban-ocon,8,13,80693
2020-8,lance-stroll,9,14,80804
2020-8,sergio-perez,10,13,80897
2020-8,charles-leclerc,11,11,80917
2020-8,pierre-gasly,12,14,80936
2020-8,daniil-kvyat,13,13,80953
2020-8,romain-grosjean,14,14,81205
2020-8,seb-vettel,15,13,81263
2020-8,kevin-magnussen,16,15,81436
2020-8,kimi-raikkonen,17,15,81459
2020-8,george-russell,18,16,81677
2020-8,nicholas-latifi,19,15,81764
2020-8,antonio-giovinazzi,20,15,82090
2020-9,valtteri-bottas,1,17,76530
2020-9,max-verstappen,2,10,76547
2020-9,lewis-hamilton,3,14,76613
2020-9,lance-stroll,4,10,77112
2020-9,pierre-gasly,5,14,77226
2020-9,sergio-perez,6,14,77341
2020-9,charles-leclerc,7,15,77488
2020-9,alexander-albon,8,11,77538
2020-9,daniil-kvyat,9,17,77627
2020-9,romain-grosjean,10,19,77635
2020-9,esteban-ocon,11,13,77746
2020-9,carlos-sainz-jr,12,19,77768
2020-9,antonio-giovinazzi,13,15,77812
2020-9,kimi-raikkonen,14,17,77843
2020-9,kevin-magnussen,15,17,78039
2020-9,nicholas-latifi,16,16,78072
2020-9,daniel-ricciardo,17,12,78142
2020-9,seb-vettel,18,15,78186
2020-9,lando-norris,19,19,78826
2020-9,george-russell,20,1,
2020-10,lewis-hamilton,1,16,93279
2020-10,valtteri-bottas,2,19,94055
2020-10,carlos-sainz-jr,3,17,94096
2020-10,esteban-ocon,4,13,94239
2020-10,sergio-perez,5,14,94252
2020-10,max-verstappen,6,11,94306
2020-10,seb-vettel,7,14,94594
2020-10,lance-stroll,8,13,94732
2020-10,daniil-kvyat,9,14,94768
2020-10,daniel-ricciardo,10,12,94787
2020-10,pierre-gasly,11,12,94792
2020-10,charles-leclerc,12,14,94806
2020-10,george-russell,13,16,94979
2020-10,romain-grosjean,14,14,95257
2020-10,nicholas-latifi,15,14,95292
2020-10,kevin-magnussen,16,14,95451
2020-10,antonio-giovinazzi,17,15,95590
2020-10,kimi-raikkonen,18,15,95599
2020-10,alexander-albon,19,14,95603
2020-10,lando-norris,20,17,95981
2020-11,valtteri-bottas,1,25,86225
2020-11,lewis-hamilton,2,27,86361
2020-11,charles-leclerc,3,25,86681
2020-11,max-verstappen,4,24,86896
2020-11,seb-vettel,5,25,87038
2020-11,lando-norris,6,29,87167
2020-11,sergio-perez,7,25,87245
2020-11,daniel-ricciardo,8,23,87392
2020-11,alexander-albon,9,23,87449
2020-11,pierre-gasly,10,28,87528
2020-11,esteban-ocon,11,27,87634
2020-11,daniil-kvyat,12,26,87795
2020-11,carlos-sainz-jr,13,29,87924
2020-11,kimi-raikkonen,14,25,87956
2020-11,romain-grosjean,15,27,88115
2020-11,kevin-magnussen,16,27,88293
2020-11,george-russell,17,30,88343
2020-11,antonio-giovinazzi,18,25,88370
2020-11,nicholas-latifi,19,26,88941
2020-12,valtteri-bottas,1,27,76654
2020-12,lewis-hamilton,2,23,76680
2020-12,max-verstappen,3,21,76812
2020-12,pierre-gasly,4,24,76930
2020-12,alexander-albon,5,25,77117
